CODIGO CLIENTE,CODIGO PRESTAMO,prob_fuga,decil_riesgo,segmento_riesgo,valor_cliente,beneficio_esperado,prioridad_campana,recomendar_campana
8035,395570,0.029005524861878452,7,Bajo,1530.0,-16.124309392265193,5864,No
8036,847280,0.002098635886673662,9,Bajo,1249.5,-24.475550891920253,8234,No
8037,586540,0.006359300476947535,7,Bajo,1530.0,-23.054054054054053,6820,No
8038,618620,0.002488654662567706,9,Bajo,2218.5,-23.89578392621871,7220,No
8039,540870,0.0002443195699975568,10,Bajo,1831.4099999999999,-24.910510139262154,9254,No
8040,817360,0.0001,10,Bajo,2223.6,-24.955528,9652,No
8041,877630,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9539,No
8042,700650,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9540,No
8043,389350,0.0014742014742014742,9,Bajo,1530.0,-24.54889434889435,8295,No
8044,748660,0.0001,10,Bajo,1224.0,-24.97552,9906,No
8045,580320,0.0014742014742014742,9,Bajo,1530.0,-24.54889434889435,8296,No
8046,494550,0.0014742014742014742,9,Bajo,1831.4099999999999,-24.460026535626536,8171,No
8047,729580,0.002488654662567706,9,Bajo,2223.6,-23.89324549846289,7216,No
8048,833800,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9338,No
8049,616650,0.002098635886673662,9,Bajo,2218.5,-24.068835257082895,7441,No
8050,359960,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9541,No
8051,726380,0.002098635886673662,9,Bajo,1831.4099999999999,-24.2313074501574,7577,No
8052,867860,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9542,No
8053,663490,0.002098635886673662,9,Bajo,1530.0,-24.35781741867786,8041,No
8054,803430,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9543,No
8055,500220,0.002488654662567706,9,Bajo,1831.4099999999999,-24.088450592885376,7448,No
8056,399400,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7591,No
8057,531560,0.0001,10,Bajo,1530.0,-24.9694,9782,No
8058,799140,0.0014742014742014742,9,Bajo,1530.0,-24.54889434889435,8297,No
8059,596750,0.0001,10,Bajo,2223.6,-24.955528,9653,No
8060,722990,0.002098635886673662,9,Bajo,1530.0,-24.35781741867786,8042,No
8061,759020,0.0001,10,Bajo,1831.4099999999999,-24.9633718,9734,No
8062,702330,0.0001,10,Bajo,1831.4099999999999,-24.9633718,9735,No
8063,448900,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7592,No
8064,713760,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9339,No
8065,495700,0.0001,10,Bajo,2223.6,-24.955528,9654,No
8066,721980,0.002098635886673662,9,Bajo,1377.0,-24.422035676810072,8095,No
8067,599030,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7593,No
8068,599040,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7594,No
8069,646930,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9340,No
8070,540110,0.0002443195699975568,10,Bajo,1249.5,-24.938944539457612,9544,No
8071,878290,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9341,No
8072,757490,0.0002443195699975568,10,Bajo,918.0,-24.955142926948447,9650,No
8073,611590,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7595,No
8074,748400,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7596,No
8075,642890,0.0014742014742014742,9,Bajo,1530.0,-24.54889434889435,8298,No
8076,640210,0.0007462686567164179,9,Bajo,1249.5,-24.813507462686566,8945,No
8077,403460,0.0001,10,Bajo,1249.5,-24.97501,9902,No
8078,345660,0.0001,10,Bajo,2223.6,-24.955528,9655,No
8079,732260,0.0001,10,Bajo,2223.6,-24.955528,9656,No
8080,797950,0.0007462686567164179,9,Bajo,1530.0,-24.771641791044775,8804,No
8081,786570,0.0014742014742014742,9,Bajo,1249.5,-24.63159705159705,8569,No
8082,458820,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9342,No
8083,773140,0.0001,10,Bajo,2223.6,-24.955528,9657,No
8084,815150,0.0001,10,Bajo,2223.6,-24.955528,9658,No
8085,746360,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9343,No
8086,465100,0.0002443195699975568,10,Bajo,1831.4099999999999,-24.910510139262154,9255,No
8087,835860,0.0002443195699975568,10,Bajo,1831.4099999999999,-24.910510139262154,9256,No
8088,879480,0.0001,10,Bajo,2218.5,-24.95563,9661,No
8089,479080,0.002488654662567706,9,Bajo,2223.6,-23.89324549846289,7217,No
8090,768210,0.0002443195699975568,10,Bajo,1831.4099999999999,-24.910510139262154,9257,No
8091,768270,0.0001,10,Bajo,2223.6,-24.955528,9659,No
8092,560280,0.002098635886673662,9,Bajo,1530.0,-24.35781741867786,8043,No
8093,466160,0.002488654662567706,9,Bajo,1530.0,-24.23847167325428,7597,No
8094,801650,0.029005524861878452,7,Bajo,918.0,-19.674585635359115,6172,No
8095,801400,0.0001,10,Bajo,1530.0,-24.9694,9783,No
8096,665300,0.002098635886673662,9,Bajo,918.0,-24.614690451206716,8529,No
8097,713320,0.0014742014742014742,9,Bajo,1530.0,-24.54889434889435,8299,No
8098,814420,0.0002443195699975568,10,Bajo,1831.4099999999999,-24.910510139262154,9258,No
8099,608510,0.00395882818685669,8,Bajo,1831.4099999999999,-23.549952494061756,7024,No
8100,627700,0.0001,10,Bajo,1249.5,-24.97501,9903,No
8101,862080,0.0002443195699975568,10,Bajo,2223.6,-24.891346200830686,9169,No
8102,484470,0.0002443195699975568,10,Bajo,1530.0,-24.925238211580748,9344,No
8103,497950,0.0014742014742014742,9,Bajo,1530.0,-24.54889434889435,8300,No
8104,809990,0.0001,10,Bajo,1249.5,-24.97501,9904,No
8105,454310,0.00395882818685669,8,Bajo,2218.5,-23.243467933491686,6885,No
8106,464310,0.00395882818685669,8,Bajo,2218.5,-23.243467933491686,6886,No
8107,755420,0.0007462686567164179,9,Bajo,1530.0,-24.771641791044775,8805,No
8108,822530,0.0001,10,Bajo,2223.6,-24.955528,9660,No
8109,527720,0.0007462686567164179,9,Bajo,1530.0,-24.771641791044775,8806,No
8110,761660,0.0002443195699975568,10,Bajo,2223.6,-24.891346200830686,9170,No
8111,158540,0.9643635135789099,1,Alto,918.0,152.05714109308786,422,Sí
8112,267290,0.6980392156862745,3,Alto,2223.6,285.432,254,Sí
8113,438370,0.002488654662567706,9,Bajo,1249.5,-24.37808519982433,8062,No
8114,710100,0.11088295687885011,6,Bajo,1530.0,8.930184804928132,4522,Sí
8115,880610,0.015706806282722516,7,Bajo,2218.5,-18.03089005235602,6021,No
8116,706880,0.002098635886673662,9,Bajo,1406.028525,-24.409851615949634,8082,No
8117,267620,0.7283950617283951,3,Alto,2230.498392,299.9368027851852,241,Sí
8118,557950,0.0038314176245210726,8,Bajo,1535.6033999999997,-23.823292413793105,7157,No
8119,789910,0.002488654662567706,9,Bajo,1254.70086,-24.375496570926657,8059,No
8120,441090,0.0007462686567164179,9,Bajo,1230.048,-24.816410746268655,8949,No
8121,616220,0.0002443195699975568,10,Bajo,1537.9055999999998,-24.924851913022234,9337,No
8122,611680,0.3372395833333333,5,Medio,1539.0,78.80234374999999,1703,Sí
8123,550230,0.0001,10,Bajo,1842.1829999999995,-24.96315634,9731,No
8124,866050,0.0002443195699975568,10,Bajo,1258.4677349999997,-24.9385063408258,9536,No
8125,74900,0.95578231292517,1,Alto,1541.5766999999998,269.6823487755102,280,Sí
8126,505630,0.0001,10,Bajo,2244.96618,-24.9551006764,9649,No
8127,798280,0.817966903073286,2,Alto,1263.004155,181.61911944680855,394,Sí
8128,496950,0.0001,10,Bajo,2247.7247519999996,-24.95504550496,9647,No
8129,497310,0.0001,10,Bajo,2247.7247519999996,-24.95504550496,9648,No
8130,497300,0.0001,10,Bajo,2248.0609079999995,-24.95503878184,9646,No
8131,319160,0.817966903073286,2,Alto,2249.7599999999998,343.0458439716312,196,Sí
8132,534240,0.0014742014742014742,9,Bajo,1852.9559999999994,-24.453673906633906,8170,No
8133,382200,0.0007462686567164179,9,Bajo,1548.0,-24.768955223880596,8799,No
8134,690300,0.00395882818685669,8,Bajo,2249.7599999999998,-23.21871733966746,6883,No
8135,869500,0.0007462686567164179,9,Bajo,1548.0,-24.768955223880596,8800,No
8136,885010,0.002488654662567706,9,Bajo,1853.1714599999998,-24.07761924110672,7444,No
8137,417340,0.002488654662567706,9,Bajo,2252.512032,-23.878855085814667,7209,No
8138,608180,0.0014742014742014742,9,Bajo,1552.5,-24.542260442260442,8268,No
8139,628060,0.00395882818685669,8,Bajo,1557.63,-23.766722090261283,7130,No
8140,765860,0.0038314176245210726,8,Bajo,2271.993384,-23.259008901149425,6889,No
8141,569600,0.006920415224913495,7,Bajo,2277.1364399999998,-21.848254062283736,6519,No
8142,440800,0.002098635886673662,9,Bajo,1280.6118150000002,-24.462492417628543,8172,No
8143,874520,0.21199143468950749,6,Medio,2148.78609,66.10484921199144,2152,Sí
8144,662320,0.0002443195699975568,10,Bajo,1281.626115,-24.937374731737112,9534,No
8145,39200,0.8802395209580839,1,Alto,1548.75,247.65419161676647,299,Sí
8146,257510,0.98046875,1,Alto,1286.25,227.22558593750003,339,Sí
8147,18390,0.9929873772791024,1,Alto,1548.75,282.57784011220195,257,Sí
8148,296720,0.9005328596802842,1,Alto,2289.0,387.2639431616341,179,Sí
8149,383140,0.13846153846153847,6,Bajo,2283.75,38.242307692307705,3189,Sí
8150,401400,0.029005524861878452,7,Bajo,2289.0,-11.721270718232043,5586,No
8151,565090,0.015706806282722516,7,Bajo,1338.75,-20.794502617801047,6332,No
8152,482250,0.00395882818685669,8,Bajo,1575.0,-23.752969121140143,7110,No
8153,888290,0.006920415224913495,7,Bajo,1575.0,-22.820069204152247,6753,No
8154,752730,0.002488654662567706,9,Bajo,1575.0,-24.216073781291172,7571,No
8155,383750,0.002488654662567706,9,Bajo,1863.75,-24.07235397452789,7442,No
8156,595610,0.006359300476947535,7,Bajo,1575.0,-22.996820349761528,6811,No
8157,748940,0.0007462686567164179,9,Bajo,2289.0,-24.658358208955224,8619,No
8158,726680,0.0001,10,Bajo,2289.0,-24.95422,9645,No
8159,764900,0.0001,10,Bajo,1885.2749999999996,-24.9622945,9729,No
8160,708050,0.0001,10,Bajo,1885.2749999999996,-24.9622945,9730,No
8161,712070,0.0002443195699975568,10,Bajo,1575.0,-24.92303933545077,9335,No
8162,520680,0.0007462686567164179,9,Bajo,1885.2749999999996,-24.718615671641793,8694,No
8163,543750,0.030010172939979655,7,Bajo,2289.0,-11.261342828077312,5543,No
8164,431860,0.002488654662567706,9,Bajo,2289.0,-23.860693895476505,7205,No
8165,521170,0.0002443195699975568,10,Bajo,1575.0,-24.92303933545077,9336,No
8166,527990,0.0014742014742014742,9,Bajo,1885.2749999999996,-24.444144963144964,8102,No
8167,528010,0.0014742014742014742,9,Bajo,1885.2749999999996,-24.444144963144964,8103,No
8168,783170,0.002098635886673662,9,Bajo,1885.2749999999996,-24.208698845750263,7562,No
8169,732510,0.002488654662567706,9,Bajo,1885.2749999999996,-24.061640316205533,7437,No
8170,362660,0.005385996409335727,8,Bajo,1338.75,-23.55789946140036,7026,No
8171,362710,0.005385996409335727,8,Bajo,1338.75,-23.55789946140036,7027,No
8172,362760,0.005385996409335727,8,Bajo,1338.75,-23.55789946140036,7028,No
8173,657470,0.005385996409335727,8,Bajo,1338.75,-23.55789946140036,7029,No
8174,657940,0.005385996409335727,8,Bajo,1338.75,-23.55789946140036,7030,No
8175,657990,0.005385996409335727,8,Bajo,1338.75,-23.55789946140036,7031,No
8176,738400,0.00395882818685669,8,Bajo,1863.75,-23.524346793349167,7015,No
8177,430710,0.0007462686567164179,9,Bajo,1287.6575250000003,-24.807812309701493,8937,No
8178,613040,0.00395882818685669,8,Bajo,1446.4601249999998,-23.85474257719715,7176,No
8179,653170,0.0001,10,Bajo,2293.40796,-24.9541318408,9644,No
8180,218170,0.2821741113702567,5,Medio,1421.3069999999998,55.211207941865084,2562,Sí
8181,149870,0.46200475757751447,4,Medio,924.0,60.378479200324676,2370,Sí
8182,884630,0.029005524861878452,7,Bajo,2296.7999999999997,-11.676022099447515,5582,No
8183,502820,0.002488654662567706,9,Bajo,2304.696,-23.852881510759772,7175,No
8184,722130,0.17485265225933203,6,Bajo,1901.3720165999996,41.49198800683692,3036,Sí
8185,574710,0.0002443195699975568,10,Bajo,1901.3720165999996,-24.90709152129978,9250,No
8186,336020,0.8802395209580839,1,Alto,936.8184,139.92491592814372,500,Sí
8187,272220,0.95578231292517,1,Alto,1506.8776799999998,263.04940685714286,286,Sí
8188,844310,0.0001,10,Bajo,2349.0,-24.95302,9641,No
8189,395510,0.8339060710194731,2,Alto,1593.0,240.68247422680417,313,Sí
8190,480,0.9056043180256583,1,Alto,945.0,146.15921610684944,433,Sí
8191,222670,0.8339060710194731,2,Alto,1296.0,191.14845360824745,389,Sí
8192,87270,0.776685393258427,2,Alto,1296.0,176.3168539325843,397,Sí
8193,624120,0.9367088607594937,1,Alto,1620.0,278.49367088607596,261,Sí
8194,313620,0.7792207792207793,2,Alto,1620.0,227.4675324675325,334,Sí
8195,177520,0.98046875,1,Alto,2349.0,435.62421875,160,Sí
8196,142430,0.577212020033389,4,Alto,2354.4,246.79759599332226,300,Sí
8197,724820,0.6728723404255319,3,Alto,1939.1399999999996,235.95873404255315,318,Sí
8198,245820,0.7103092783505155,3,Alto,2354.4,309.4704329896907,225,Sí
8199,10120,0.9148387096774193,1,Alto,1912.1399999999996,324.8599380645161,210,Sí
8200,213690,0.9748713797272744,1,Alto,1912.1399999999996,347.81811200634206,192,Sí
8201,240360,0.9367088607594937,1,Alto,1912.1399999999996,333.2236962025316,201,Sí
8202,16410,0.9056043180256583,1,Alto,1458.0,239.074219136282,315,Sí
8203,12990,0.672451290504297,3,Alto,1912.1399999999996,232.16420212497724,328,Sí
8204,218780,0.98046875,1,Alto,1296.0,229.13750000000002,333,Sí
8205,245320,0.95578231292517,1,Alto,1296.0,222.73877551020408,347,Sí
8206,100680,0.9702233250620348,1,Alto,1296.0,226.48188585607943,340,Sí
8207,222140,0.9929873772791024,1,Alto,2354.4,442.57789621318375,155,Sí
8208,149580,0.2731707317073171,5,Medio,1593.0,62.03219512195123,2358,Sí
8209,119830,0.7387958410713422,3,Alto,2354.4,322.8841856436737,212,Sí
8210,8420,0.9367088607594937,1,Alto,945.0,152.0379746835443,423,Sí
8211,119070,0.6337298146673324,3,Alto,1912.1399999999996,217.35602556359856,352,Sí
8212,36960,0.5841401012556733,3,Alto,972.0,88.5568356841029,1394,Sí
8213,306630,0.805102752829306,2,Alto,1620.0,235.85329191669513,319,Sí
8214,13300,0.9929873772791024,1,Alto,1296.0,232.38232819074335,326,Sí
8215,163930,0.6728723404255319,3,Alto,1296.0,149.40851063829788,430,Sí
8216,161330,0.7103092783505155,3,Alto,1296.0,159.11216494845362,410,Sí
8217,2280,0.8802395209580839,1,Alto,1912.1399999999996,311.62823952095806,223,Sí
8218,368500,0.9367088607594937,1,Alto,1912.1399999999996,333.2236962025316,202,Sí
8219,316460,0.7283950617283951,3,Alto,1939.1399999999996,257.49199999999996,293,Sí
8220,616750,0.8802395209580839,1,Alto,2349.0,388.5365269461078,178,Sí
8221,328150,0.6980392156862745,3,Alto,1912.1399999999996,241.94974117647058,312,Sí
8222,87640,0.5841401012556733,3,Alto,1912.1399999999996,198.3915306430046,378,Sí
8223,264320,0.8339060710194731,2,Alto,1620.0,245.18556701030928,307,Sí
8224,38920,0.95578231292517,1,Alto,1593.0,279.5122448979592,259,Sí
8225,297960,0.6337298146673324,3,Alto,1620.0,180.32845995221572,395,Sí
8226,157390,0.9999,1,Alto,2327.4,440.43345200000005,157,Sí
8227,7870,0.9643635135789099,1,Alto,1912.1399999999996,343.7996097709553,194,Sí
8228,109120,0.6728723404255319,3,Alto,1620.0,193.01063829787236,385,Sí
8229,248570,0.9367088607594937,1,Alto,1620.0,278.49367088607596,262,Sí
8230,266050,0.95578231292517,1,Alto,1620.0,284.6734693877551,255,Sí
8231,172320,0.672451290504297,3,Alto,2354.4,291.6438636726634,251,Sí
8232,82060,0.9005328596802842,1,Alto,1939.1399999999996,324.25185790408517,211,Sí
8233,526810,0.13846153846153847,6,Bajo,2997.0,57.993846153846164,2511,Sí
8234,265830,0.8602150537634409,2,Alto,1939.1399999999996,308.6154838709677,232,Sí
8235,155640,0.9643635135789099,1,Alto,1912.1399999999996,343.7996097709553,195,Sí
8236,500330,0.01694915254237288,7,Bajo,1323.0,-20.515254237288136,6291,No
8237,65450,0.9056043180256583,1,Alto,2327.4,396.5406979545835,172,Sí
8238,57610,0.6337298146673324,3,Alto,2354.4,273.4106951305535,270,Sí
8239,89070,0.8602150537634409,2,Alto,1620.0,253.70967741935488,295,Sí
8240,152850,0.6980392156862745,3,Alto,2354.4,303.692705882353,236,Sí
8241,24880,0.9148387096774193,1,Alto,1593.0,266.4676129032258,284,Sí
8242,316130,0.9367088607594937,1,Alto,2349.0,415.0658227848101,167,Sí
8243,807090,0.751269035532995,2,Alto,1620.0,218.41116751269038,350,Sí
8244,158520,0.9950980392156863,1,Alto,2354.4,443.5717647058824,154,Sí
8245,309420,0.9929873772791024,1,Alto,1323.0,237.74446002805053,316,Sí
8246,202310,0.48966632776888547,4,Medio,2354.4,205.57408041981282,366,Sí
8247,97270,0.9148387096774193,1,Alto,1620.0,271.4077419354839,275,Sí
8248,138540,0.49535603715170295,4,Medio,1620.0,135.49535603715177,591,Sí
8249,90010,0.9999,1,Alto,1593.0,293.56814,248,Sí
8250,97750,0.9148387096774193,1,Alto,1620.0,271.4077419354839,276,Sí
8251,177880,0.9090909090909091,1,Alto,1620.0,269.54545454545456,281,Sí
8252,103320,0.805102752829306,2,Alto,1620.0,235.85329191669513,320,Sí
8253,250340,0.9148387096774193,1,Alto,1620.0,271.4077419354839,277,Sí
8254,37720,0.8802395209580839,1,Alto,1296.0,203.15808383233536,374,Sí
8255,88520,0.817966903073286,2,Alto,1939.1399999999996,292.23046808510634,250,Sí
8256,151230,0.8802395209580839,1,Alto,2354.4,389.48718562874257,176,Sí
8257,237980,0.577212020033389,4,Alto,1620.0,162.01669449081805,406,Sí
8258,339520,0.999476961593071,1,Alto,2327.4,440.2365360823427,158,Sí
8259,530200,0.9367088607594937,1,Alto,1620.0,278.49367088607596,263,Sí
8260,264820,0.25,6,Medio,2997.0,124.85,754,Sí
8261,178190,0.9367088607594937,1,Alto,1593.0,273.43544303797466,269,Sí
8262,563370,0.08191489361702127,6,Bajo,2354.4,13.572085106382985,4318,Sí
8263,136130,0.9367088607594937,1,Alto,1620.0,278.49367088607596,264,Sí
8264,50780,0.8339060710194731,2,Alto,2997.0,474.84329896907224,144,Sí
8265,102400,0.751269035532995,2,Alto,2997.0,425.3106598984772,162,Sí
8266,343520,0.817966903073286,2,Alto,2997.0,465.2893617021277,148,Sí
8267,310690,0.39074581687358584,5,Medio,2354.4,158.9943902494341,412,Sí
8268,203990,0.672451290504297,3,Alto,2354.4,291.6438636726634,252,Sí
8269,36560,0.9929873772791024,1,Alto,1620.0,296.7279102384292,245,Sí
8270,26870,0.9643635135789099,1,Alto,2997.0,553.0394900391987,123,Sí
8271,103010,0.8434959349593496,2,Alto,2354.4,372.18536585365854,186,Sí
8272,337390,0.999476961593071,1,Alto,1620.0,298.830535556155,243,Sí
8273,266690,0.8802395209580839,1,Alto,2354.4,389.48718562874257,177,Sí
8274,502140,0.7103092783505155,3,Alto,2354.4,309.4704329896907,226,Sí
8275,56590,0.7387958410713422,3,Alto,1912.1399999999996,257.53621590923126,292,Sí
8276,249220,0.7103092783505155,3,Alto,1296.0,159.11216494845362,411,Sí
8277,761150,0.2558139534883721,6,Medio,1458.0,49.595348837209315,2851,Sí
8278,143380,0.9999,1,Alto,1593.0,293.56814,249,Sí
8279,328710,0.6728723404255319,3,Alto,1620.0,193.01063829787236,386,Sí
8280,165550,0.6460905349794238,3,Alto,1323.0,145.95555555555555,434,Sí
8281,493840,0.13483146067415727,6,Bajo,1620.0,18.685393258426956,4073,Sí
8282,331930,0.5417406749555951,4,Alto,1377.0,124.1953818827709,756,Sí
8283,28020,0.672451290504297,3,Alto,1939.1399999999996,235.79543909370045,321,Sí
8284,203390,0.2795750377350656,5,Medio,2354.4,106.64629376868768,948,Sí
8285,787590,0.21199143468950749,6,Medio,1620.0,43.68522483940043,3011,Sí
8286,284920,0.8339060710194731,2,Alto,1593.0,240.68247422680417,314,Sí
8287,786100,0.7995735607675906,2,Alto,2354.4,351.5031982942431,191,Sí
8288,154350,0.776685393258427,2,Alto,1912.1399999999996,272.0262415730337,272,Sí
8289,127470,0.7792207792207793,2,Alto,1620.0,227.4675324675325,335,Sí
8290,171660,0.9148387096774193,1,Alto,1620.0,271.4077419354839,278,Sí
8291,817370,0.2731707317073171,5,Medio,1620.0,63.50731707317074,2214,Sí
8292,572320,0.4155701754385965,5,Medio,2354.4,170.68368421052634,399,Sí
8293,452630,0.17019027484143764,6,Bajo,1620.0,30.1416490486258,3544,Sí
8294,391640,0.577212020033389,4,Alto,2354.4,246.79759599332226,301,Sí
8295,471720,0.11134453781512609,6,Bajo,1620.0,11.07563025210085,4443,Sí
8296,387140,0.7103092783505155,3,Alto,2354.4,309.4704329896907,227,Sí
8297,819770,0.08709016393442623,6,Bajo,2349.0,15.914959016393446,4214,Sí
8298,779830,0.21199143468950749,6,Medio,2349.0,74.59357601713063,1825,Sí
8299,35410,0.8339060710194731,2,Alto,2349.0,366.7690721649485,189,Sí
8300,44990,0.6460905349794238,3,Alto,2349.0,278.5333333333333,260,Sí
8301,270770,0.3551617873651772,5,Medio,2349.0,141.85500770416024,441,Sí
8302,588410,0.751269035532995,2,Alto,2349.0,327.946192893401,206,Sí
8303,672740,0.05795454545454545,7,Bajo,2349.0,2.227045454545454,4870,Sí
8304,200360,0.6980392156862745,3,Alto,2354.4,303.692705882353,237,Sí
8305,214520,0.751269035532995,2,Alto,2354.4,328.7575634517767,204,Sí
8306,68320,0.4672268907563025,4,Medio,1620.0,126.38151260504202,705,Sí
8307,206070,0.9005328596802842,1,Alto,1323.0,213.2809946714032,358,Sí
